movielens_id,movie_name,genre
79344,Dark Island (2010),Action|Sci-Fi|Thriller
79348,Pearl Jam: Immagine in Cornice - Live in Italy 2006 (2007),Documentary|Musical
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
79368,"Girasoli, I (Sunflower) (1970)",Drama
79388,Play Dirty (1969),Action|Adventure|Drama|War
79395,"Silver Chalice, The (1954)",Drama|Romance
79402,Telstar: The Joe Meek Story (2008),Comedy|Drama
79410,In A Day (2006),Romance
79428,Dinner for Schmucks (2010),Comedy
79458,"Man Who Left His Will on Film, The (Tôkyô sensô sengo hiwa) (1970)",Drama
79461,Diary of a Shinjuku Thief (Shinjuku dorobo nikki) (1969),Comedy|Drama
79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),Children|Comedy|Fantasy
79467,Mid-August Lunch (Pranzo di ferragosto) (2008),Comedy|Drama
79469,"Northerners, The (De noorderlingen) (1992)",Comedy
79471,3 Needles (2005),Drama
79473,"Olivier, Olivier (1992)",Drama
79475,"Power of Kangwon Province, The (Kangwon-do ui him) (1998)",Drama
79477,Taking Off (1971),Comedy|Drama
79494,Safe Sex (1999),Comedy
79496,Restless (Uro) (2006),Action|Crime|Thriller
79498,"Town That Dreaded Sundown, The (1976)",Crime|Drama|Horror|Mystery|Thriller
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller
79505,North (Nord) (2009),Comedy|Drama
79507,Amar Akbar Anthony (1977),Action|Comedy|Drama
79515,Farsan (2010),Comedy
79519,Trans-Europ-Express (1966),Thriller
79521,Lies (Gojitmal) (1999),Drama
79523,"Man from London, The (A Londoni férfi) (2007)",Crime|Drama|Mystery
79525,Human Desire (1954),Drama|Film-Noir
79528,Treasure Island (1934),Adventure
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979)",Animation|Children|Comedy
79536,Hellsinki (Rööperi) (2009),Crime
79539,Here and There (Tamo i ovde) (2009),Comedy|Drama
79541,Little Nicholas (Le petit Nicolas) (2009),Comedy|Drama
79543,"Confucian Confusion, A (Du li shi dai) (1994)",Comedy
79545,Grotesque (Gurotesuku) (2009),Horror|Thriller
79547,2:13 (2009),Horror|Thriller
79553,Ip Man 2 (2010),Action
79565,I Remember (Eu Me Lembro) (2005),Drama
79568,I Am Maria (Jag är Maria) (1979),Drama
79572,Ramona and Beezus (2010),Children|Comedy
79578,"Year of the Hare, The (Jäniksen vuosi) (1977)",Drama|Romance
79588,Charlie St. Cloud (2010),Drama|Fantasy|Romance
79590,"Rebound, The (2009)",Comedy|Romance
79592,"Other Guys, The (2010)",Action|Comedy
79596,"Lineup, The (1958)",Crime|Drama|Film-Noir
79599,Operation Endgame (2010),Action|Comedy|Drama
79603,"Oh, Woe Is Me (Hélas pour moi) (1993)",Comedy|Drama
79607,"Millions Game, The (Das Millionenspiel)",Action|Drama|Sci-Fi|Thriller
79610,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller
79617,She-Wolf of London (1946),Action|Drama|Horror|Mystery
79633,"Kautokeino Rebellion, The (Kautokeino-opprøret) (2008)",Drama
79636,"Inner Life of Martin Frost, The (2007)",Comedy|Drama
79638,"Family, The (Famiglia, La) (1987)",Drama|Musical|Romance
79640,"Terrace, The (Terrazza, La) (1980)",Drama
79647,"Haunted Strangler, The (Grip of the Strangler) (1958)",Crime|Horror|Mystery
79653,North West Mounted Police (1940),Action|Adventure|Drama|Romance|Western
79663,Triage (2009),Drama|War
79684,Paper Man (2009),Comedy|Drama
79688,Invisible Target (Naam yi boon sik) (2007),Action|Crime
79695,"Expendables, The (2010)",Action|Adventure|Thriller
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
79711,Svengali (1931),Drama|Horror
79720,Animal Kingdom (2010),Crime|Drama
79723,"Exploding Girl, The (2009)",Drama
79725,Prodigal Sons (2008),Documentary
79736,May 6th (06/05) (2004),Drama|Thriller
79739,"Thorn in the Heart, The (2009)",Documentary
79760,Facing Ali (2009),Documentary
79769,Raajneeti (2010),Crime|Drama|Romance
79771,"Return of Frank James, The (1940)",Western
79773,Moloch (Molokh) (1999),Drama
79775,"Story of My Life, The (Mensonges et trahisons et plus si affinités...) (2004)",Comedy|Romance
79794,Crossworlds (1997),Action|Comedy|Sci-Fi
79796,Centurion (2010),Action|Adventure|Drama|Thriller|War
79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama
79800,Life During Wartime (2009),Comedy|Drama
79802,Lion's Den (Leonera) (2008),Drama
79805,That Most Important Thing: Love (L'important c'est d'aimer) (1975),Drama|Romance
79807,Pope Joan (Die Päpstin) (2009),Drama|Romance
79809,Cluny Brown (1946),Comedy|Romance
79824,Babies (Bébé(s)) (2010),Documentary
79828,"Green Room, The (a.k.a. Vanishing Fiancee) (La chambre verte) (1978)",Drama
79830,Captain Conan (Capitaine Conan) (1996),Drama|War
79832,Easy Living (1937),Comedy|Romance
79835,Like It Is (1998),Drama
79842,For Neda (2010),Documentary
79844,"Battle of the Rails, The (La bataille du rail) (1946)",Drama|War
79846,Spider Forest (Geomi sup) (2004),Drama|Horror|Mystery|Thriller
79848,What Goes Up (2009),Drama
79860,"Experiment, The (2010)",Drama|Thriller
79863,Black Water (2007),Adventure|Drama|Horror|Thriller
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller
79874,Underworld (1927),Crime|Drama|Film-Noir
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
79882,Milka - A Film About Taboos (Milka - elokuva tabuista) (1980),Drama
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery
79897,Get Low (2009),Comedy|Drama|Mystery
79910,According to Greta (2009),Drama|Romance
79912,Accident (Yi ngoi) (2009),Thriller
79914,Centre Stage: Turn It Up (2008),Drama|Romance
79916,Tony Manero (2008),Crime|Drama
79920,Blue Skies (1946),Comedy|Drama|Musical|Romance
79925,Prince of Foxes (1949),Adventure|Drama
79927,Terribly Happy (Frygtelig lykkelig) (2008),Crime|Drama|Film-Noir|Thriller
79929,"Eclipse, The (2009)",Drama|Horror|Thriller
79946,"Joneses, The (2009)",Comedy|Drama
79953,With a Song in My Heart (1952),Drama|Musical
79955,"Love Parade, The (1929)",Comedy|Musical|Romance
79972,"Girl on the Train, The (La fille du RER) (2009)",Drama
79974,Pyaar Impossible (2010),Comedy|Romance
79977,"Rains Came, The (1939)",Adventure|Drama|Romance
79987,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance
79994,"Wild Grass (Herbes folles, Les) (2009)",Drama|Romance
80014,Ole dole doff (1968),Drama
80020,Jumbo (Billy Rose's Jumbo) (1962),Comedy|Musical|Romance
80022,Miss Sadie Thompson (1953),Drama|Musical|Romance
80026,Tekken (2010),Action|Sci-Fi
80038,"Wedding Photographer, The (Bröllopsfotografen) (2009)",Comedy|Drama|Romance
80041,Giliap (1975),Crime|Drama
80044,Don Quixote (2000),Adventure|Comedy|Drama|Romance
80049,"Secret Adventures of Gustave Klopp, The (Narco) (2004)",Action|Comedy|Fantasy
80072,Deadly Circuit (Mortelle randonnée) (1983),Crime|Mystery|Thriller
80074,Something Like Happiness (Stestí) (2005),Comedy|Drama
80076,"Story of Marie and Julien, The (Histoire de Marie et Julien) (2003)",Drama|Mystery|Romance
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi
80086,Retribution (Sakebi) (2006),Horror|Mystery|Thriller
80094,"Last Exorcism, The (2010)",Horror|Thriller
80097,Mother Joan of the Angels (Matka Joanna od aniolów) (1961),Drama|Horror
80100,Camila (1984),Drama|Romance
80102,Christopher Strong (1933),Drama
80104,San Pietro (1945),Documentary|War
80107,"Dance, Girl, Dance (1940)",Comedy|Drama
80109,King Lear (Korol Lir) (1971),Drama
80111,Black Girl (La noire de...) (1966),Drama
80122,Rosa Luxemburg (1986),Drama
80124,Sisters (Syostry) (2001),Action|Crime|Drama
80126,"American, The (2010)",Drama|Thriller
80129,How Tasty Was My Little Frenchman (Como Era Gostoso o Meu Francês) (1971),Comedy|Drama
80132,Children of Hiroshima (Gembaku no ko) (1952),Drama|War
80135,Kisses (Kuchizuke) (1957),Drama|Romance
80139,Jackass 2.5 (2007),Comedy|Documentary
80144,"Wildcat, The (Die Bergkatze) (1921)",Comedy|Drama|Romance
80146,"Hypothesis of the Stolen Painting, The (L'hypothèse du tableau volé) (1979)",Drama|Mystery
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller
80164,Burrowing (Man tänker sitt) (2009),Drama
80166,"Switch, The (2010)",Comedy|Romance
80179,Golem (1980),Drama|Mystery|Sci-Fi
80181,Elephants Dream (2006),Animation|Fantasy|Sci-Fi
80191,Fear and Desire (1953),Drama|War
80195,Shouting Fire: Stories from the Edge of Free Speech (2009),Documentary
80204,Vesku from Finland (Vesku) (2010),Documentary
80206,Dirty Ho (Lan tou He) (1976),Action|Drama
80210,"End of Poverty, The (2008)",Documentary
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
80222,Step Up 3D (2010),Drama|Romance
80224,Smart Money (1931),Crime|Drama
80226,Tarzan's Magic Fountain (1949),Action|Adventure|Fantasy|Romance
80233,"Truth, The (2010) ",Thriller
80235,"Wedding Song, The (2008) ",Drama|War
80241,Going the Distance (2010),Comedy|Romance
80258,"Moon Is Blue, The (1953)",Comedy|Romance
80264,Pride of the Marines (1945),Drama|War
80267,Comrade X (1940),Comedy|Drama
80283,Babes on Broadway (1941),Comedy|Musical|Romance
80288,"Street with No Name, The (1948)",Crime|Drama|Film-Noir|Thriller
80290,It's a Great Feeling (1949),Comedy
80292,"Joker Is Wild, The (All the Way) (1957)",Drama|Musical
80315,"Worthless, The (Arvottomat) (1982)",Crime|Drama
80321,Blood River (2009),Horror|Thriller|Western
80324,Abandoned (2010),Drama|Mystery|Thriller
80330,Offside (2006),Comedy|Drama
80339,Homecoming (2009),Drama|Thriller
80344,Beach Red (1967),Drama|War
80348,Arch of Triumph (1948),Drama|Romance|War
80350,Vampires Suck (2010),Comedy
80358,"Theory of Everything, The (2006)",Drama
80361,$5 a Day (2008),Comedy|Drama
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
80374,Symbol (Shinboru) (2009),Comedy|Fantasy
80398,22 Bullets (L'immortel) (2010),Action|Crime|Thriller
80400,"Larceny, Inc. (1942)",Comedy|Crime|Drama
80402,"New Country, The (Det nya landet) (2000)",Comedy|Drama
80405,Triangle (Tie saam gok) (2007),Action
80419,Seopyeonje (1993),Drama|Musical
80421,Heroes for Sale (1933),Drama
80424,Western Union (1941),Western
80428,"Pornographer, The (Le pornographe) (2001)",Drama
80430,Palermo Shooting (2008),Drama
80432,Our Relations (1936),Comedy
80444,"Hunchback, The (1997)",Drama
80447,Someone's Watching Me! (1978),Horror|Mystery|Thriller
80449,Sue (1997),Drama
80454,Princess (Prinsessa) (2010),Drama
80456,Long Weekend (1978),Horror|Mystery|Thriller
80463,"Social Network, The (2010)",Drama
80469,Superman/Batman: Apocalypse (2010),Animation
80472,Design for Scandal (1941),Comedy|Romance
80476,Otis (2008),Comedy|Crime|Horror|Thriller
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery
80480,History of Postwar Japan as Told by a Bar Hostess (Nippon Sengoshi - Madamu onboro no Seikatsu) (1970),Documentary
80487,"Married Woman, A (Une femme mariée) (1964)",Drama
80489,"Town, The (2010)",Crime|Drama|Thriller
80491,Kapò (1959),Drama|War
80494,"Phenix City Story, The (1955)",Crime|Drama|Film-Noir
80498,Some Days Are Better Than Others (2010),Drama
80500,Fear Me Not (Den du frygter) (2008),Drama|Thriller
80502,Infestation (2009),Action|Comedy|Sci-Fi
80505,2012: Supernova (2009),Action|Sci-Fi
80549,Easy A (2010),Comedy|Romance
80551,Eat Pray Love (2010),Drama|Romance
80553,Howl (2010),Drama
80557,Camp Hell (2010),Thriller
80572,I'm Still Here (2010),Comedy|Drama
80574,Saratoga Trunk (1945),Drama|Romance
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance
80586,Flipped (2010),Comedy|Drama|Romance
80588,IMAX: Hubble 3D (2010),Documentary|IMAX
80590,Wall Street: Money Never Sleeps (2010),Drama
80592,Phaedra (1962),Drama
80596,Tumbledown (1988),War
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
80617,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy
80619,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical
80622,Rhapsody in Blue (1945),Drama|Musical
80646,Lone Wolf and Cub: White Heaven in Hell (Kozure ôkami: Jigoku e ikuzo! Daigorô) (1974),Action|Drama|Fantasy
80648,Lone Wolf and Cub: Baby Cart in the Land of Demons (Kozure Ôkami: Meifumadô) (1973),Action|Drama|Thriller
80650,Diên Biên Phú (1992),Drama|War
80659,"Edward, My Son (1949)",Drama
80677,"Classe Tous Risques (Big Risk, The) (1960)",Crime|Drama|Film-Noir|Romance|Thriller
80680,Monga (2010),Crime|Drama
80683,Killing Kasztner (2008),Documentary
80693,It's Kind of a Funny Story (2010),Comedy|Drama
80713,Entre nos (Between Us) (2009),Drama
80717,Voyeur (Abel) (1986),Comedy
80727,Middle Men (2010),Comedy|Crime|Drama
80729,(Untitled) (2009),Comedy|Drama
80731,"Paper Will Be Blue, The (Hîrtia va fi albastrã) (2006)",Action|Drama
80733,Ricky (2009),Comedy|Drama|Fantasy
80740,Luke and Lucy: The Texas Rangers (Suske en Wiske: De Texas rakkers) (2009),Adventure|Animation|Comedy|Western
80744,Deciduous Tree (Tree Without Leaves) (Rakuyôju) (1986),Drama
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy
80759,Hardcore (2004),Crime|Drama
80761,"Crimson Wing: Mystery of the Flamingos, The (2008)",Documentary
80763,Saint John of Las Vegas (2009),Comedy|Drama
80775,Tamara Drewe (2010),Comedy|Drama|Romance
80777,Tere Naam (2003),Romance
80779,Every Day (2010),Comedy|Drama
80789,Loving Leah (2009),Drama|Romance
80806,"Red Bear, A (Un oso rojo) (2002)",Crime|Drama|Thriller
80808,"Night Strangler, The (1973)",Crime|Horror|Mystery
80812,Effi Briest (Fontane - Effi Briest) (1974),Drama
80816,Dark Night of the Scarecrow (1981),Horror|Mystery
80820,My Girlfriend's Boyfriend (2010),Comedy|Romance
80825,Shadows (Senki) (2007),Drama|Horror|Mystery|Thriller
80831,Let Me In (2010),Drama|Horror|Mystery
80839,Secretariat (2010),Adventure|Drama
80844,Lake Mungo (2008),Drama|Mystery|Thriller
80846,Devil (2010),Horror|Mystery|Thriller
80858,You Again (2010),Comedy
80860,Life as We Know It (2010),Comedy|Romance
80862,Catfish (2010),Documentary|Mystery
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
80870,Dark House (2009),Horror|Thriller
80880,Stone (2010),Drama|Thriller
80891,Hunger (2009),Horror|Thriller
80893,Grimm Love (Rohtenburg) (2006),Drama|Horror
80901,"Hawaiians, The (1970)",Drama
80908,Leaving (Partir) (2009),Drama|Romance
80917,Monsters (2010),Drama|Sci-Fi
80924,Where the Red Fern Grows (2003),Drama
80926,Dragonlance: Dragons of Autumn Twilight (2008),Action|Adventure|Animation|Fantasy
80933,"Murder, Inc. (1960)",Crime|Drama
80939,Conviction (2010),Drama
80941,Dirty Girl (2010),Comedy|Drama
80947,Bran Nue Dae (2009),Comedy|Musical
80952,"Promoter, The (Card, The) (1952)",Comedy
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
80972,"Wedding Party, The (Die Bluthochzeit) (2005)",Action|Comedy|Drama
80990,"Lady Vanishes, The (1979)",Action|Comedy|Mystery|Romance
81014,Hush (2009),Horror|Thriller
81020,"Hedgehog, The (Le hérisson) (2009)",Comedy|Drama
81027,Autumn Ball (Sügisball) (2007),Drama
81031,Worlds Apart (To verdener) (2008),Drama
81041,"American Affair, An (2009)",Drama
81046,Martha (1974),Drama|Thriller
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance
81059,"Family Friend, The (L'amico di famiglia) (2006)",Drama
81061,Party Girl (1958),Drama|Film-Noir
81072,Konopielka (1982),Comedy
81075,"Temptation of St. Tony, The (Püha Tõnu kiusamine) (2009)",Drama|Fantasy|Mystery
81080,Lost Boys: The Thirst (2010),Horror|Thriller
81083,Kaboom (2010),Comedy|Sci-Fi
81085,Morning Patrol (Proini peripolos) (1987),Sci-Fi
81087,Luck by Chance (2009),Drama
81094,Mummies: Secrets of the Pharaohs (a.k.a. Mummies 3D)  (2007),Documentary|IMAX
81107,Wife! Be Like a Rose! (Tsuma yo bara no yo ni) (1935),Drama
81109,Adelheid (1970),Drama
81111,Peepli Live (2010),Comedy|Drama
81117,"Moth, The (Cma) (1980)",Drama
81130,Tube Tales (1999),Drama
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
81138,7 Days (Les 7 jours du talion) (2010),Thriller
81140,6 Souls (Shelter) (2010),Horror|Mystery|Thriller
81145,Hamlet Goes Business (Hamlet liikemaailmassa) (1987),Comedy|Drama|Romance
81147,Barefoot Gen 2 (Hadashi no Gen II) (1986),Animation|Drama|War
81152,"Early Years: Erik Nietzsche Part 1, The (De unge år: Erik Nietzsche) (2007)",Comedy|Drama
81156,Jackass 3D (2010),Action|Comedy|Documentary
81158,Restrepo (2010),Documentary|War
81164,"Hole, The (2009)",Horror|Thriller
81172,Spring Subway (2002),Drama|Romance
81180,30 Days of Night: Dark Days (2010),Horror|Thriller
81182,No Mercy (Yongseoneun Eupda) (2010),Thriller
81191,Waiting for Superman (2010),Documentary
81193,"West Point Story, The (1950)",Comedy|Musical
81195,Perrier's Bounty (2009),Action|Comedy|Crime|Drama
81204,"Disappeared, The (2008)",Horror
81216,"Frogmen, The (1951)",Adventure|Drama|War
81225,Jerry Springer: The Opera (2005),Comedy|Fantasy|Musical
81229,Red (2010),Action|Comedy
81243,Strip-tease (1963),Drama
81248,The Other Side of the Mountain (1975),Drama
81250,"Actress, The (1953)",Comedy|Drama
81257,In a Better World (Hævnen) (2010),Drama
81270,My Soul to Take (2010),Horror|Thriller
81274,Under the Stars (Bajo las estrellas) (2007),Drama
81276,South of the Border (2009),Documentary
81305,Eyes Wide Open (Einayim Petukhoth) (2009),Drama
81312,Borderland (2007),Crime|Horror|Thriller
81316,Deadline (2009),Drama|Horror|Thriller
81322,Nicht alle waren Mörder (2006),Drama|War
81324,"Day in the Life, A (2009)",Crime|Drama|Thriller
81328,"Hunt, The (Caza, La) (1966)",Drama|Thriller
81333,It Rains in My Village (Bice skoro propast sveta) (1968),Drama
81351,"Olsen Gang, The (Olsen-Banden) (1968)",Comedy|Crime
81357,"Pear Tree, The (Derakhte Golabi) (1998)",Drama|Romance
81359,"Road, Movie (2009)",Comedy|Drama|Fantasy
81362,Whisper (2007),Crime|Drama|Horror|Thriller
81366,"Only Son, The (Hitori musuko) (1936)",Drama
81371,There Was a Father (Chichi ariki) (1942),Drama
81381,"Perfect Human, The (Perfekte Menneske, Det) (1967)",Documentary
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance
81385,Of Gods and Men (Des hommes et des dieux) (2010),Drama
81391,Eastern Plays (2009),Drama
81396,Bombshell (1933),Comedy|Drama|Romance
81398,Eastern Drift (Indigène d'Eurasie) (2010),Drama|Film-Noir|Thriller
81403,"Gendarme Gets Married, The (Le gendarme se marie) (1968)",Comedy
81411,Voyage to Cythera (Taxidi sta Kythira) (1984),Drama
81413,"Girlfriends, The (Le amiche) (1955)",Drama|Romance
81417,Paranormal Activity 2 (2010),Horror|IMAX
81424,R (2010),Drama
81427,Born to Raise Hell (2010),Action
81429,"Maze, The (2010)",Horror
81432,"Finances of the Grand Duke, The (Die Finanzen des Großherzogs) (1924)",Comedy
81435,"Haunted Castle, The (Schloß Vogeloed) (1921)",Crime|Drama|Horror|Mystery
81441,Mitä meistä tuli (2009),Crime|Drama|Thriller
81447,"Smell of Camphor, Fragrance of Jasmine (Booye kafoor, atre yas) (2000)",Drama
81451,13Hrs (2010),Adventure|Mystery
81453,Dial 1119 (1950),Crime|Drama|Film-Noir
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance
81495,"Countess, The (2009)",Drama|Thriller
81497,"Last American Hero, The (1973)",Action|Drama
81499,Tenderness (2009),Crime|Drama|Thriller
81501,"Tree of Knowledge, The (Kundskabens træ) (1981)",Drama
81512,Hereafter (2010),Drama|Fantasy
81516,Black Death (2010),Adventure|Drama|Horror|Mystery
81518,Afterwards (2008),Mystery
81520,Undisputed III: Redemption (2010),Action|Crime|Drama
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
81537,Due Date (2010),Comedy
81548,Desire Under the Elms (1958),Drama|Romance
81562,127 Hours (2010),Adventure|Drama|Thriller
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
81568,"Fuehrer's Face, Der (1942)",Animation|War
81574,"Witch Who Came from the Sea, The (1976)",Horror|Thriller
81583,Quality Street (1937),Comedy|Drama|Romance
81585,Strike Up the Band (1940),Comedy|Musical|Romance
81591,Black Swan (2010),Drama|Thriller
81610,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance
81621,Eggs (1995),Comedy|Drama
81629,"Horse Boy, The (2009)",Documentary
81637,"Turtle's Tale: Sammy's Adventures, A (2010)",Adventure|Animation
81639,Jack Goes Boating (2010),Comedy|Romance
81641,Fair Game (2010),Drama|Thriller
81646,Million Dollar Mermaid (1952),Drama|Musical
81656,Woman in the Moon (By Rocket to the Moon) (Frau im Mond) (1929),Comedy|Drama|Romance|Sci-Fi
81658,Flamingo Road (1949),Drama|Romance
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi
81665,Deep End (1970),Comedy|Drama|Romance
81667,Ten Minutes Older: The Cello (2002),Drama|Musical|Romance|Sci-Fi
81669,"Castle, The (Das Schloß) (1997)",Drama|Mystery
81671,"Tramp, The (Awaara) (Awara) (1951)",Drama|Musical|Romance
81673,"Small Town, The (a.k.a. The Town) (Kasaba) (1997)",Drama
81681,I Shot Jesse James (1949),Drama|Romance|Western
81684,Comanche Station (1960),Western
81690,Ploy (2007),Drama
81702,Lake Tahoe (2008),Drama
81704,Lourdes (2009),Drama
81708,Four Nights with Anna (Cztery noce z Anna) (2008),Crime|Drama|Thriller
81711,Scared Shrekless (2010),Adventure|Animation|Comedy
81713,Abelar: Tales of an Ancient Empire (Tales of an Ancient Empire) (2010),Fantasy
81725,How I Ended This Summer (Kak ya provyol etim letom) (2010),Drama
81731,"Pillars of the Earth, The (2010)",Drama|Romance|Thriller
81736,Hamlet (Gamlet) (1964),Drama
81738,"Older Brother, Younger Sister (Ani imôto) (1953)",Drama
81744,"King of Fighters, The (2010)",Action|Sci-Fi
81751,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy
81755,My Childhood (1972),Drama
81782,Unstoppable (2010),Action|Drama|Thriller
81784,Morning Glory (2010),Comedy|Drama|Romance
81786,Certified Copy (Copie conforme) (2010),Drama
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
81791,Somewhere (2010),Drama
81802,Agnosia (2010),Drama|Thriller
81804,Wild Target (2010),Comedy|Drama|Romance|Thriller
81806,Vlad Tepes (Vlad &#354;epe&#351;) (1979),Drama
81817,Carlos (2010),Crime|Drama|Thriller
81819,Biutiful (2010),Drama
81823,Katalin Varga (2009),Crime|Drama|Thriller
81825,Eden Is West (Eden à l'Ouest) (2009),Drama
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
81845,"King's Speech, The (2010)",Drama
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
81851,"Last Sunset, The (1961)",Western
81853,These Are the Damned (a.k.a. The Damned) (1963),Drama|Fantasy|Romance|Sci-Fi
81867,Steel Toes (2006),Crime|Drama
81925,Missing in America (2005),Drama|War
81927,Linewatch (2008),Crime|Drama|Thriller
81930,Toi et Moi (2006),Comedy|Drama|Romance
81932,"Fighter, The (2010)",Drama
81949,"Romantics, The (2010)",Comedy|Drama|Romance
81952,Feet First (1930),Comedy
81954,"Dorado, El (1988)",Drama
81957,"World Unseen, The (2007)",Drama|Romance
81959,"Dossier 51 (Dossier 51, Le) (1978)",Crime|Drama
81962,Three (Tri) (1965),Drama|War
81975,"Statues Also Die (Statues meurent aussi, Les) (1953)",Documentary
81981,"Toy, The (Le jouet) (1976)",Comedy
81985,My Ain Folk (1973),Drama
81987,From the Clouds to the Resistance (Dalla nube alla resistenza) (1979),Drama
81989,"Devil, The (Diabel) (1972)",Drama|Horror
81993,Red: Werewolf Hunter (2010),Action|Fantasy|Horror
82003,"Rendez-vous d'Anna, Les (Meetings of Anna, The) (1978)",Drama
82005,"Extra Man, The (2010)",Comedy
82009,Crazy on the Outside (2010),Comedy|Crime
82011,Bad Family (Paha Perhe) (2010),Comedy|Drama
82015,M (1951),Crime|Drama|Film-Noir|Thriller
82022,"Reef, The (2010)",Drama|Horror|Thriller
82030,"Lesson in Love, A (En lektion i kärlek) (1954)",Comedy|Drama
82032,All These Women (För att inte tala om alla dessa kvinnor) (1964),Comedy
82037,"Tillman Story, The (2010)",Documentary
82041,"Loved Ones, The (2009)",Horror
82043,Little Red Flowers (Kan shang qu hen mei) (2006),Comedy|Drama
82049,"Hitch Hike (Autostop rosso sangue) (Naked Prey, The) (1977)",Adventure|Crime|Drama|Horror|Thriller
82051,Dishonored (1931),Drama|War
82053,Casino Jack (2010),Comedy|Crime
82059,Farewell (L'affaire Farewell) (2009),Thriller
82061,To Paint or Make Love (Peindre ou faire l'amour) (2005),Comedy
82063,Let it Rain (Parlez-moi de la pluie) (2008),Comedy|Drama
82066,London River (2009),Drama|Mystery
82068,Police (1985),Crime|Drama|Romance
82070,Underworld U.S.A. (1961),Crime|Drama
82093,London Boulevard (2010),Crime|Romance
82095,Skyline (2010),Sci-Fi|Thriller
82097,Karthik Calling Karthik (2010),Comedy|Drama|Thriller
82102,Sex & Drugs & Rock & Roll (2010),Comedy|Drama
82106,Last of the Red Hot Lovers (1972),Comedy|Romance
82108,Against the Current (2009),Drama
82115,Home for Christmas (Hjem til jul) (2010),Drama
82119,The Reverse (2009),Comedy|Drama|Romance|Thriller
82131,Men in War (1957),Drama|War
82139,Not Forgotten (2009),Thriller
82143,Alone in the Wilderness (2004),Documentary
82150,Bunny and the Bull (2009),Adventure|Comedy|Drama
82152,Beastly (2011),Drama|Fantasy|Romance
82154,Get Educated: Paathshaala (2010),Drama
82157,August Mordum's Underground (2003),Horror
82167,Love and Other Drugs (2010),Comedy|Drama|Romance
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
82173,Tiny Furniture (2010),Comedy
82179,"High Wind in Jamaica, A (1965)",Adventure|Drama
82182,If I Had a Million (1932),Comedy|Drama
82186,It's Alive 2: It Lives Again (1978),Horror
82194,Track of the Cat (1954),Drama|Western
82196,Intruder in the Dust (1949),Drama
82202,"Tourist, The (2010)",Drama|Thriller
82209,Chatroom (2010),Crime|Drama|Mystery|Thriller
82227,"Man Called Peter, A (1955)",Drama
82240,Suck (2009),Comedy|Horror|Musical
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
